family,image_id,true_label,target_class,target_correct,bbox_area_quartile,bbox_area_fraction_source,person_attribution_mass,person_area_fraction_transformed,person_attribution_mass_lift,pointing_game,deletion_auc,insertion_auc,random_deletion_auc,deletion_selectivity_gap,locked_target_probability,recomputed_target_probability,probability_parity_absolute_error,matched_occlusion_available,person_occlusion_drop,matched_context_occlusion_drop,person_minus_context_occlusion_drop,matched_person_fraction,full_crop_js_divergence,full_crop_prediction_agreement,full_crop_target_probability_difference,target_vs_alternative_attribution_spearman
convnext_small_full,p1_02606,walking,standing,False,Q2,0.1802582657956158,0.6328808149749936,0.32142857142857145,1.9689625354777578,True,0.15765077447892206,0.5446900670155931,0.3653276483317313,0.20767687385280925,0.5269787418137953,0.5269787708918253,2.907802998386444e-08,True,0.5257433157142561,0.38413853446642554,0.14160478124783063,1.0,0.0549041759434918,True,0.29389649629592896,-0.6441686362502063
convnext_small_full,p1_02694,running,running,True,Q1,0.0703022109299425,0.6706043117204912,0.12340561224489796,5.434147600918502,True,0.9578928252061207,0.995170929034551,0.9868603676557541,0.0289675424496334,0.9998055432472351,0.9998055497805277,6.533292573607241e-09,True,0.043826401233673096,0.00013238191604614258,0.04369401931762695,1.0,0.5639036014789232,False,0.930495253453652,-0.26507197865256826
convnext_small_full,p1_02742,sitting,sitting,True,Q1,0.1059133940299859,0.7902310825182102,0.18793845663265307,4.204733276398061,True,0.5130095116794109,0.8680646938582262,0.8712088555097579,0.358199343830347,0.9411220902892554,0.9411220947901408,4.500885331104598e-09,True,0.743137573202451,-0.05653313795725512,0.7996707111597061,1.0,0.0008384604903971563,True,0.017741521199544308,-0.6894656663446043
convnext_small_full,p1_02885,standing,standing,True,Q2,0.2662430120327252,0.6856801125091441,0.4017857142857143,1.7065816133560918,True,0.9147215048472088,0.9968214968840281,0.9531298180421194,0.03840831319491056,0.9999278265553089,0.9999276399612427,1.8659406619825347e-07,True,0.06930146614710486,3.2087167104122294e-05,0.06926937898000074,1.0,6.141438281753059e-06,True,6.304184595740114e-05,-0.3290443705084213
convnext_small_full,p1_02919,running,running,True,Q4,0.5263265892395453,0.9916600820021629,0.691764987244898,1.4335216443255698,True,0.9641233503818512,0.9996511687835058,0.9982470830281573,0.03412373264630619,0.999968250121403,0.9999682505925497,4.711466772278072e-10,True,0.00048083066940307617,-5.443890889411662e-06,0.00048627456029248783,0.4455776433304523,5.8765718332460876e-08,True,3.6160151163366905e-06,-0.5546833352134208
convnext_small_full,p1_02956,running,running,True,Q1,0.0835638341327918,0.4710772509562832,0.16655373086734693,2.828380057913422,False,0.6884863972663879,0.9754059528311094,0.9205281764268876,0.23204177916049962,0.9999716995791229,0.9999717076619467,8.082823743649215e-09,True,0.3742112716039022,0.00020577510197961058,0.3740054965019226,1.0,0.10036126385213909,True,0.26142640908559167,-0.3088364783474193
convnext_small_full,p1_03074,running,running,True,Q3,0.3178699066597482,0.895496318676146,0.4719387755102041,1.897484091465131,True,0.9691705505053202,0.9990857630968093,0.9923235754172008,0.02315302491188065,0.9986791661670017,0.9986791412035624,2.49634393156839e-08,True,0.0015768806139627722,-0.0009401440620422363,0.0025170246760050086,1.0,2.0028053637433964e-05,True,0.0004983146985371167,-0.46889868762305953
convnext_small_full,p1_03121,walking,walking,True,Q2,0.2141615022816661,0.27688715751438603,0.3392857142857143,0.8160884642529272,False,0.3250539967169364,0.9020211557547251,0.9201149841149647,0.5950609873980284,0.783528857325746,0.7835288643836975,7.057951556532771e-09,True,-0.189793606599172,0.7325554577012857,-0.9223490643004577,1.0,0.27607020820041805,False,0.6968147034446398,-0.604883955044658
convnext_small_full,p1_03136,walking,walking,True,Q4,0.7086948206617174,0.74259222162009,0.9017857142857143,0.823468602192575,False,0.41030513917406397,0.9306692610184352,0.6021018922328949,0.19179675305883093,0.8594559327446522,0.8594571749369303,1.242192278150256e-06,True,0.5552988747755686,0.1722684701283772,0.3830304046471914,0.10891089108910891,0.0,True,0.0,-0.8261153278695001
convnext_small_full,p1_03146,walking,walking,True,Q4,0.5683347350714887,0.7638456261141617,0.71875,1.0627417406805728,True,0.6454233114918073,0.9477773616711298,0.8280526528755823,0.18262934138377496,0.9323373158710169,0.9323371648788452,1.509921716547069e-07,True,0.27902906139691674,0.17913462718327844,0.0998944342136383,0.391304347826087,0.0023137252297931485,True,0.028080741564432743,-0.7819306131648607
convnext_small_full,p1_03226,walking,walking,True,Q2,0.1800715864827876,0.27827404516456317,0.25892857142857145,1.0747135537390025,True,0.6447836562991143,0.93519211212794,0.9087019622325897,0.26391830593347543,0.8900992037259586,0.8901029427846273,3.739058668683626e-06,True,0.0083409150441488,0.10324529806772875,-0.09490438302357995,1.0,0.015809653630122347,True,0.10939357678095507,-0.1857930045668752
convnext_small_full,p1_03634,walking,walking,True,Q1,0.0952931153204253,0.5862474798929965,0.18833705357142858,3.112756989535555,True,0.36293264441968254,0.7953045740723611,0.71989084482193,0.35695820040224746,0.9075974781729529,0.9075963894526163,1.0887203365506082e-06,True,0.49515667557716364,-0.03150365749994921,0.5266603330771129,1.0,0.142118068918432,False,0.4676187336444854,-0.39278272709618617
convnext_small_full,p1_03670,walking,walking,True,Q4,0.4424591028126381,0.3488510905894936,0.5758928571428571,0.6057569324964851,False,0.9378951658805211,0.9968019465605418,0.9800318310658136,0.042136665185292466,0.9994484898822348,0.9994481603304545,3.2955178030924515e-07,True,0.07943777243296302,0.007672091325124031,0.07176568110783899,0.7364341085271318,8.391634975776892e-05,True,0.0007834831873575476,-0.8737432783723095
convnext_small_full,p1_03755,sitting,sitting,True,Q3,0.3513882567137005,0.7169608959996061,0.6122249681122449,1.1710742510392993,True,0.5568743793293833,0.80879358847936,0.5803165053327878,0.02344212600340445,0.8074400280742432,0.8074398239453634,2.041288797993701e-07,True,-0.16645701726277662,0.21884397665659594,-0.38530099391937256,0.6333865034669097,0.05849894788705423,False,0.3225443363189698,-0.21346462661796403
convnext_small_full,p1_03772,walking,standing,False,Q3,0.2967683204369595,0.4745312039810507,0.53125,0.8932352074937425,True,0.21745889537657298,0.6023294683390608,0.41923128108804425,0.20177238571147127,0.6291659423783071,0.62923796971639,7.202733808286954e-05,True,0.2670892377694448,0.32555220524470013,-0.05846296747525531,0.8823529411764706,0.042606299159447664,False,0.21516715486844384,-0.29371494182169805
convnext_small_full,p1_03850,standing,standing,True,Q2,0.2916964255348094,0.8900404311870763,0.5629783163265306,1.580949754858494,True,0.5544915681083997,0.9565422882636387,0.9256671001513799,0.37117553204298015,0.9976535288284015,0.9976534644762675,6.435213406597029e-08,True,0.15932623545328772,0.004098256429036384,0.15522797902425134,0.7762673463608043,0.0001412787012470832,True,0.0018309553464253003,-0.7414480059580283
convnext_small_full,p1_03985,walking,sitting,False,Q1,0.0871293021953012,0.7186862905379865,0.0778061224489796,9.236886094783301,True,0.048504073832494526,0.3692015441755454,0.2673381742089987,0.21883410037650416,0.4887594767023751,0.48861096302668255,0.00014851367569251872,True,0.43523753620684147,-0.3016293446222941,0.7368668808291357,1.0,0.06926501326841186,False,0.279736931125323,-0.1893763194377883
convnext_small_full,p1_04168,walking,walking,True,Q1,0.006318700553105,0.15495169886121823,0.014668367346938776,10.56366364410392,False,0.4199840617676577,0.6737833190709352,0.5556541966895263,0.13567013492186863,0.8659292859018017,0.865833580493927,9.570540787473547e-05,True,0.24127839008967078,0.0337051351865133,0.20757325490315748,1.0,0.019787516920647653,True,0.10211455821990967,0.4867987519441408
convnext_small_full,p1_04174,sitting,sitting,True,Q1,0.0425057487283116,0.5645138796379305,0.08617665816326531,6.550658747620907,True,0.08333073064616957,0.8841188768363888,0.7033935349070816,0.620062804260912,0.9999995619952838,0.9999995628992716,9.039877735261825e-10,True,0.9548454619944096,3.1789143872806847e-07,0.9548451441029708,1.0,5.872365259026984e-05,True,0.00017293294270825932,-0.08854130179340028
convnext_small_full,p1_04177,walking,walking,True,Q2,0.2743188970217501,0.9034729679085023,0.45089285714285715,2.003742027836678,True,0.3420440437893073,0.8320922484000525,0.49095152169466016,0.14890747790535286,0.7286183344354993,0.7287554939587911,0.0001371595232918521,True,0.46206408987442654,-0.20342214902242017,0.6654862388968468,1.0,0.019769681512022776,True,0.18532030781110131,-0.8898681891087646
convnext_small_full,p1_04178,standing,standing,True,Q1,0.1095441778067854,0.40628373331508383,0.0758529974489796,5.3561987921223455,True,0.18142963151137037,0.7740079149603842,0.37048051307598756,0.1890508815646172,0.9232358846746794,0.9232358535130819,3.116159752458714e-08,True,0.878861573835214,0.013796786467234368,0.8650647873679796,1.0,0.0009459586529510871,True,0.023563345273335812,-0.4982255327440091
convnext_small_full,p1_04278,sitting,sitting,True,Q3,0.424950106788978,0.9766326031138765,0.6785714285714286,1.4392480466941338,True,0.10184693637105133,0.6049611995772769,0.3597309721944233,0.25788403582337194,0.8721446233352601,0.8721322417259216,1.238160933847432e-05,True,0.8681998410417388,0.18044038613637292,0.6877594549053658,0.47368421052631576,0.04322857535368467,True,0.12651737531026208,-0.43469045727343986
convnext_small_full,p1_04333,standing,standing,True,Q1,0.0917828069726803,0.7355438363021168,0.15254304846938777,4.821877127030966,True,0.16605625363687673,0.9187211096286774,0.48088309342662494,0.31482683978974824,0.9761978461892987,0.9761978387832642,7.406034563395281e-09,True,0.9459460508078337,0.003309011459350586,0.9426370393484831,1.0,0.021957648187362316,True,0.10668297608693444,-0.6360141802588766
convnext_small_full,p1_04452,standing,standing,True,Q3,0.3050208351545881,0.674467450338739,0.44266183035714285,1.5236629952814627,True,0.41741447038948537,0.8418237026780844,0.8055540742973486,0.38813960390786323,0.9989188048128786,0.998919149239858,3.4442697938175115e-07,True,0.6460670530796051,-0.0001466075579324988,0.6462136606375377,1.0,8.505670795579129e-05,True,0.0006683866182962683,-0.3151756014632922
convnext_small_full,p1_04492,walking,walking,True,Q4,0.6550527090541347,0.803419565930647,0.8616071428571429,0.9324662319609581,True,0.24513835685672045,0.7360578276216984,0.31621240293607117,0.07107404607935072,0.9127744602561659,0.9127720395723978,2.420683768100673e-06,True,0.42653678854306537,-0.05261353651682543,0.4791503250598908,0.16062176165803108,0.0,True,0.0,-0.37674900102987785
convnext_small_full,p1_04508,walking,walking,True,Q3,0.3941510615021908,0.5908152730404715,0.5758928571428571,1.0259117919462453,True,0.7466566219925881,0.9648554404576621,0.9263253092765809,0.17966868728399277,0.9631840706830213,0.9631839394569397,1.3122608155669013e-07,True,-0.014337221781412723,0.0990550319353739,-0.11339225371678663,0.7364341085271318,0.0018931727696147643,True,0.02662416299184167,-0.5291498300464588
convnext_small_full,p1_04546,walking,walking,True,Q4,0.5767253139319318,0.9227220238653255,0.7678571428571429,1.201684496196703,True,0.5035906689862409,0.9299518883228302,0.923927828669548,0.4203371596833071,0.9324746034896286,0.9324746131896973,9.700068637208403e-09,True,-0.03178791205088294,-0.02409265438715613,-0.007695257663726807,0.3023255813953488,0.005178531151369813,True,0.023534278074900272,-0.4393617751542094
convnext_small_full,p1_04697,standing,standing,True,Q3,0.4075780493882968,0.6360110934182798,0.5089285714285714,1.2497060081201288,True,0.9686252892017364,0.9905058224995931,0.9403181085983914,-0.028307180603345028,0.9999913924780474,0.9999914169311523,2.4453104985333596e-08,True,0.044058044751485226,2.1497408548953878e-05,0.04403654734293627,0.9649122807017544,5.894251864923653e-06,True,3.28222910562781e-05,-0.7481706870620144
convnext_small_full,p1_04698,running,walking,False,Q3,0.3016488506951722,0.6781476373443303,0.42283163265306123,1.6038242765549169,True,0.30609659720212223,0.9388597269852955,0.7779531190792719,0.47185652187714966,0.9645296525062196,0.9645434816678365,1.3829161616962793e-05,True,0.04412055015563965,0.05894871552785241,-0.014828165372212765,1.0,0.0049985318592385255,True,0.027859151363372803,-0.48581698298953724
convnext_small_full,p1_04727,walking,walking,True,Q2,0.2172381835032437,0.5404315579661702,0.3788265306122449,1.4265937422406645,True,0.8386429356100658,0.9759737809499105,0.7247544586658478,-0.113888476944218,0.8882651772505724,0.8881590763727824,0.00010610087779006072,True,-0.10837785402933764,0.04912608861923218,-0.15750394264856982,1.0,0.023987949492614076,True,0.08646529912948608,-0.11340101599788258
convnext_small_full,p1_04776,sitting,sitting,True,Q3,0.3442729118532521,0.9775110241911753,0.4125478316326531,2.3694489444355753,True,0.38675039000809197,0.9378626581281424,0.9122248264650504,0.5254744364569585,0.9999988533710219,0.9999988476435343,5.727487595308389e-09,True,0.9338543241222699,-8.344650268554688e-07,0.9338551585872967,1.0,1.3629620248767259e-07,True,7.549921671179405e-07,-0.06635367806435453
convnext_small_full,p1_04859,standing,standing,True,Q1,0.013080402743324,0.08173098101004278,0.021205357142857144,3.8542609992104384,True,0.20793944460650285,0.9445338449130456,0.7414671840767065,0.5335277394702037,0.9979526877215391,0.9979536334673563,9.457458172157374e-07,True,0.07848946253458655,0.002714236577351814,0.07577522595723474,1.0,0.17006696072340033,True,0.4224778016408284,-0.19871637322625674
convnext_small_full,p1_04904,walking,walking,True,Q1,0.0193562316912339,0.31636290930627725,0.022321428571428572,14.17305833692122,True,0.4588252515842517,0.9325228944420816,0.5922676901022593,0.13344243851800763,0.9478414701175764,0.9478658040364584,2.4333918882013528e-05,True,0.46658842762311303,0.0414352218310039,0.42515320579210913,1.0,0.042695252506246055,True,0.1885326306025188,-0.5123167884641063
convnext_small_full,p1_05035,running,running,True,Q2,0.1959510473548364,0.7581743682875939,0.2929089604591837,2.588430094794741,True,0.49115671428541346,0.9052366996804873,0.8350419004758198,0.34388518619040637,0.9965169237690394,0.9965168436368307,8.013220875735527e-08,True,0.3809963961442312,-0.0020189285278320312,0.38301532467206323,1.0,0.010389724177223088,True,0.0394325852394104,-0.6582374245227794
convnext_small_full,p1_05146,sitting,sitting,True,Q1,0.1259990477162194,0.40601997088141295,0.2139469068877551,1.897760415365233,True,0.9732235252857208,0.9914418538411459,0.9903278052806855,0.017104279994964777,0.9999998233330148,0.9999998013178507,2.2015164136135468e-08,True,0.018460512161254883,-1.5894571947505653e-07,0.018460671106974358,1.0,2.5619485919140804e-08,True,1.9868214928830952e-07,-0.5902817951126887
convnext_small_full,p1_05190,standing,standing,True,Q3,0.3004096495220755,0.8723431150519865,0.4107142857142857,2.123965845343967,True,0.5033025905489922,0.9528157194455464,0.7011687854925791,0.19786619494358693,0.9046354145384979,0.9046354095141093,5.024388682883796e-09,True,0.4727250436941782,-0.08967445294062304,0.5623994966348013,1.0,0.016230520765168645,True,0.07892199357350671,-0.635210348927185
convnext_small_full,p1_05253,standing,running,False,Q4,0.4918082190193044,0.9901381122296861,0.7726004464285714,1.2815655450455743,True,0.900795328617096,0.985369367400805,0.7974255532026291,-0.1033697754144669,0.9957558731720716,0.9957548975944519,9.755776196884725e-07,True,0.09558997551600135,-0.0030982096989949914,0.09868818521499634,0.29433008306247743,0.0005715032068340192,True,0.003304421901702881,-0.5418962220830996
convnext_small_full,p1_05279,sitting,sitting,True,Q3,0.3183037015447391,0.513392857142857,0.5133928571428571,0.9999999999999998,False,0.7446734867990016,0.642451727638642,0.7741040709118049,0.029430584112803304,0.9999999491806015,0.9999999602635702,1.1082968653930436e-08,True,0.3786793450514476,0.0,0.3786793450514476,0.9478260869565217,2.012429926930178e-09,True,3.973642981325298e-08,1.0
convnext_small_full,p1_05556,running,running,True,Q4,0.4507002996306877,0.9250409120961134,0.7755899234693877,1.192693308801896,True,0.8981137295564017,0.9824236144622167,0.9567083766063054,0.05859464704990369,0.9839389275970428,0.983938992023468,6.44264251947746e-08,True,-0.015486617883046505,0.006727735201517704,-0.02221435308456421,0.2893411450303217,0.0011628630471089167,True,0.014371256033579471,-0.6559208718747137
convnext_small_full,p1_05642,running,running,True,Q2,0.1596745310082236,0.7131350347448074,0.26333306760204084,2.7081104596500003,True,0.6040767632424832,0.8859162474672,0.8752429674069088,0.2711662041644256,0.8868735434535342,0.8870327870051066,0.00015924355157237446,True,0.7814469859004021,0.3939127624034881,0.3875342234969139,1.0,0.2595195863179033,False,0.6804604878028233,-0.3611337249699648
convnext_small_full,p1_05663,standing,standing,True,Q4,0.5901095907876512,0.9688785460843143,0.9821428571428571,0.9864945196494838,True,0.30267999697631853,0.6395355545799248,0.6701651257850851,0.3674851288087666,0.9354008795405524,0.935398002465566,2.877074986362693e-06,True,0.013665477434794182,0.04395423332850146,-0.030288755893707275,0.01818181818181818,1.2223113487381676e-06,True,0.0007183353106180457,-0.6804487179487179
convnext_small_full,p1_05677,standing,standing,True,Q4,0.4704944178628389,0.9377584164328172,0.5446428571428571,1.7217859449258284,True,0.3241568314532439,0.7934614668289819,0.6431194265683492,0.3189625951151053,0.8873951692522716,0.8875527580579122,0.00015758880564065159,True,0.6239348649978638,0.3407349785168966,0.2831998864809672,0.8360655737704918,0.013185495518999023,True,0.08120578527450562,-0.7306538465398973
convnext_small_full,p1_05733,standing,standing,True,Q2,0.1692517390486933,0.8445364099830818,0.3053651147959184,2.765661069528202,True,0.3333225594523052,0.8367966345356157,0.5710079616867006,0.23768540223439544,0.9913812952157979,0.9913797775904337,1.5176253641557835e-06,True,0.755258376399676,-0.005069732666015625,0.7603281090656916,1.0,0.053801811890080556,True,0.17464389403661085,-0.5075460928729063
convnext_small_full,p1_05902,standing,standing,True,Q4,0.5362548039315717,0.8976335946987384,0.6875,1.3056488650163467,True,0.5183698679010074,0.9670630092422167,0.9242417891820273,0.4058719212810199,0.9930794287722963,0.993079404036204,2.473609228559326e-08,True,-0.002766231695811028,0.003891170024871826,-0.006657401720682854,0.45454545454545453,0.000692616078346369,True,0.004781603813171387,-0.5975608839542969
convnext_small_full,p1_06182,walking,walking,True,Q3,0.4286537454164484,0.781866040995907,0.5580357142857143,1.4011039454646652,True,0.4045019724716743,0.8280468363935749,0.5663621414452791,0.16186016897360478,0.9222938104582299,0.9223112463951111,1.7435936881193825e-05,True,0.5408230622609456,-0.007200558980306027,0.5480236212412517,0.792,0.05934137563591951,True,0.20919537544250488,-0.8065732110773245
convnext_small_full,p1_06190,walking,walking,True,Q3,0.4275672345847784,0.6881424027860564,0.6116071428571429,1.1251379432414352,True,0.46909647981325786,0.9153851161400477,0.7785189608732861,0.30942248106002823,0.9604206754716604,0.9604427218437195,2.2046372059048025e-05,True,0.25127621491750085,0.0682833194732666,0.18299289544423425,0.635036496350365,0.02367348473376312,True,0.12835886081059777,-0.8798446507481783
