image_id,image_path,label,split,width,height,aspect_ratio,image_url,file_name,sha256,phash,original_split
329219,data/images/329219.jpg,standing,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000329219.jpg,329219.jpg,10dc6cd39da78d787f01a4221d6f6765d30021799f332965de18faae501587d6,b4d4dab212339b53,train
214720,data/images/214720.jpg,sitting,train,,,0.75,http://images.cocodataset.org/val2017/000000214720.jpg,214720.jpg,cf4451b5d6da75e93529fb45b0cfd3a189d65ca52d25ec1afb7cf999d0232ccb,e353d0319d83cf4c,train
459153,data/images/459153.jpg,sitting,train,,,0.6671875,http://images.cocodataset.org/val2017/000000459153.jpg,459153.jpg,ea743cbb2b8cd0a4166f713974f6f467dc72f7b33a0d2d43a955dd1e895a875b,a64531ebde46691c,train
295713,data/images/295713.jpg,sitting,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000295713.jpg,295713.jpg,6ad91f53f6e9d9c788852373253089e9e97238879e31bbb5315e76a0bbb6e299,fe32d14c234eb741,train
273132,data/images/273132.jpg,sitting,train,,,1.0110584518167456,http://images.cocodataset.org/val2017/000000273132.jpg,273132.jpg,47c193daee58cb96aff2335e1e3eca8c1bb4cd7e80542a85aafe35fb45576538,ae91c49cd1ccb06f,train
476415,data/images/476415.jpg,standing,val,,,0.665625,http://images.cocodataset.org/val2017/000000476415.jpg,476415.jpg,a2a7431e72c7c5cf9973f126c5563a434ec4a1a7f014c030696c33434ed03fb2,e486435396721bf5,val
292082,data/images/292082.jpg,sitting,train,,,1.0,http://images.cocodataset.org/val2017/000000292082.jpg,292082.jpg,c819976fc2e5cf477bbf8e647896646607c5f332ccd22862c909678fe75e8ed7,fa66e01eb5609e38,train
122046,data/images/122046.jpg,sitting,train,,,0.6671875,http://images.cocodataset.org/val2017/000000122046.jpg,122046.jpg,4bd45688ba9e814bcb787e71c389f971aa4b99ad2ff621361054d880ce4a7947,cc96794f663031da,train
352684,data/images/352684.jpg,standing,train,,,0.6625,http://images.cocodataset.org/val2017/000000352684.jpg,352684.jpg,da8028056a1503782c966bfb4643cd9ec67a926be49f45016b5f968fbc5579e9,d818667b81267ed9,train
512836,data/images/512836.jpg,walking_running,train,,,0.75,http://images.cocodataset.org/val2017/000000512836.jpg,512836.jpg,f9f4c714e1a2eee17e4bd93710c16b5ee3e47f8e6e9baa1d4fd6eff2c8bfb13c,bb2cc47bce859158,train
177015,data/images/177015.jpg,sitting,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000177015.jpg,177015.jpg,13bc4db7ed2ac2612fd03cbb25a597712f99cf1e44784d4abde5aca47f6999c7,9c585ded12a77849,train
288042,data/images/288042.jpg,walking_running,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000288042.jpg,288042.jpg,e914c0385ad155f468011797f4203ae3d43add6793154a3258f3efc2c87792d7,cfd0d595d4253127,train
347265,data/images/347265.jpg,walking_running,train,,,0.6671875,http://images.cocodataset.org/val2017/000000347265.jpg,347265.jpg,4c60eee093fa352796acb750d77f360b71b5e0bbc4879d929e9113bb04c6454f,8666e90639f9d668,train
264535,data/images/264535.jpg,sitting,train,,,1.0,http://images.cocodataset.org/val2017/000000264535.jpg,264535.jpg,85c6121926cd8232a483e207109bf97f585cbb83861867771d87fc04e52c7c20,9e35296f84920d7b,train
337055,data/images/337055.jpg,sitting,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000337055.jpg,337055.jpg,a6182f269c232a632a3ddba5ac6e0f730bd4f61c8ab31fc236b988c422768237,ad9376494ae23999,train
100624,data/images/100624.jpg,walking_running,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000100624.jpg,100624.jpg,853ddfac5c8827aa25601a84670c8b162830421f9759ef0e21f9be980aa1ae98,c43c85d51fcb564a,train
202228,data/images/202228.jpg,standing,test,,,0.75,http://images.cocodataset.org/val2017/000000202228.jpg,202228.jpg,f21ab0c8495622bb8dee961d19a9cf07ce15195e1ef65c52a954c9b3d6f5d606,b6b5cc3f20cd2299,test
403565,data/images/403565.jpg,standing,val,,,0.6984375,http://images.cocodataset.org/val2017/000000403565.jpg,403565.jpg,7728a697d1e46e038de2baebdd0c18bb8aa8646ff67ded3ea2c5621654c88e62,f2d28c2da1e67e84,val
441586,data/images/441586.jpg,standing,train,,,1.5058823529411764,http://images.cocodataset.org/val2017/000000441586.jpg,441586.jpg,c440bd5d515fd7029461c718796ba133bfbffd3bbf267b0d02ec499378ca3d76,c65a09b31b6c3b39,train
570539,data/images/570539.jpg,sitting,train,,,0.744,http://images.cocodataset.org/val2017/000000570539.jpg,570539.jpg,adebfe6c709de875533fe7e9c8b94eb0b71b62f7cc2216e1aef5d21287dcab6f,c6d2db792fa3280c,train
11197,data/images/11197.jpg,standing,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000011197.jpg,11197.jpg,b6dbcc5c9e52f51480c4974ae6b15003ce25cd98fb936e2f26694fb7058fdbcb,c03f6da0b35c370d,train
21167,data/images/21167.jpg,standing,test,,,0.665625,http://images.cocodataset.org/val2017/000000021167.jpg,21167.jpg,b77df96f91ed9a0842559ea8a238d602d4a09069b9129c43a9d62a27361df156,b6b6ad2d16564643,test
297578,data/images/297578.jpg,walking_running,train,,,1.7793594306049825,http://images.cocodataset.org/val2017/000000297578.jpg,297578.jpg,75910e3bad10ece753c3872a043a2a91d6b0d8c3f0fb7cbf9ec5623ae14c3e6e,d4dd703023c7bcc3,train
164602,data/images/164602.jpg,standing,val,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000164602.jpg,164602.jpg,bcc0f7303a2b0a9dfe5763b18c7be050166fe770d9ffeb72f0f97571f08179f1,a39e99cccec44fc0,val
67180,data/images/67180.jpg,sitting,train,,,0.75,http://images.cocodataset.org/val2017/000000067180.jpg,67180.jpg,ab41dd4de57cbe9067c5d279778605032b3b44832e679f44af1cfde72e8911ea,f5e627599824598b,train
525155,data/images/525155.jpg,walking_running,val,,,1.5023474178403755,http://images.cocodataset.org/val2017/000000525155.jpg,525155.jpg,385a229129bb4eeeb3a309c61cfd6e2ff03ea7f57b3eacf2b4b1c59958f6b22a,ed9693d1724acc68,val
253835,data/images/253835.jpg,standing,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000253835.jpg,253835.jpg,e9e8947e76d5fc5d49b1b94a7f96bb88f873d3bd75362b3e5cde0f885962d9dd,cab4e50b76e9087a,train
163257,data/images/163257.jpg,standing,train,,,0.6640625,http://images.cocodataset.org/val2017/000000163257.jpg,163257.jpg,9504f1c6b744bac92a9072750b9b27e223e707798ef1a6e14afdbd867113e9c0,e65a3e2771581927,train
414385,data/images/414385.jpg,walking_running,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000414385.jpg,414385.jpg,14794d8f9a4d7241f55e3dc15794a8063b83bbc0ae95f4b787aca5891a48bc3b,dcf26618cb36886d,train
130586,data/images/130586.jpg,walking_running,train,,,0.6671875,http://images.cocodataset.org/val2017/000000130586.jpg,130586.jpg,3214da76b09571a07b5a4f9e5d4ac5afd802117110cc3bbfd797008d0af536e9,e699a6e55142e3e1,train
349184,data/images/349184.jpg,sitting,val,,,0.66875,http://images.cocodataset.org/val2017/000000349184.jpg,349184.jpg,4bb0d5850695a09964d7f111ba8bf70233fd4798332aae8add1648ef736a1de3,bcd3cda830ac52dc,val
327601,data/images/327601.jpg,sitting,train,,,0.666,http://images.cocodataset.org/val2017/000000327601.jpg,327601.jpg,758f92fcfe44c865eae2d8905cfff482a838255c037a3e2bb3b7c6cc5d53d64a,bcb0d34cc8cff0c2,train
277020,data/images/277020.jpg,sitting,train,,,1.7777777777777777,http://images.cocodataset.org/val2017/000000277020.jpg,277020.jpg,791eb6de6cf059c67b2b7809cd5132b3708ed39d36a1f67c55714a91391b3cfc,c3cf3c3c30d86663,train
360960,data/images/360960.jpg,walking_running,train,,,0.665625,http://images.cocodataset.org/val2017/000000360960.jpg,360960.jpg,574c21ac9a17d685ccb2077c8c977ea2b20e419aa0a9d684a17b5be072fe58a5,cc53f1ec3a351b82,train
567640,data/images/567640.jpg,walking_running,train,,,1.5058823529411764,http://images.cocodataset.org/val2017/000000567640.jpg,567640.jpg,1576fd53f061a31167d63e752e8c1bb1d31f87677fb764b8544353d3cf517a61,92f27f690d1e182e,train
163562,data/images/163562.jpg,standing,train,,,1.5015015015015014,http://images.cocodataset.org/val2017/000000163562.jpg,163562.jpg,1701aa65e43d7e6e0014d11129161737ce791b61cbd1b3f36070c8bca0f9644b,e7aa6a621a017dcb,train
232563,data/images/232563.jpg,walking_running,test,,,0.75,http://images.cocodataset.org/val2017/000000232563.jpg,232563.jpg,601e0bfd4627087ed9a402fa549077d6cb1b1fc78d93c8a87d22478fb4d99cb8,f4c68750f98abe03,test
17436,data/images/17436.jpg,sitting,train,,,0.7515625,http://images.cocodataset.org/val2017/000000017436.jpg,17436.jpg,8ea0f1195969c20030b2a7d90d008643582abeb0b7bff59a2fdd555d79c14ebf,c4c4b71552d29e37,train
571718,data/images/571718.jpg,standing,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000571718.jpg,571718.jpg,dce1a732ac3d4a47f05c5013d25124d576d1f8b2127e75b143023f296f79c83f,c9315d782f0f83a6,train
372819,data/images/372819.jpg,walking_running,train,,,1.5023474178403755,http://images.cocodataset.org/val2017/000000372819.jpg,372819.jpg,ba959429e80e0291609b81caa25e1a31abb24a3de0df6c7f1f68dd1649349d47,dbca2635253558cb,train
87144,data/images/87144.jpg,sitting,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000087144.jpg,87144.jpg,3d3d624580aa9ac8a5894d08379d203bc5476f688095f4d264672091e996f3c4,a67ee940776d1341,train
60347,data/images/60347.jpg,sitting,train,,,0.75,http://images.cocodataset.org/val2017/000000060347.jpg,60347.jpg,18e94efcf2eefc061ee834216fce0c436f5f2efe08269f2499cf6b5c628b342d,dacc6633932d4c9a,train
13659,data/images/13659.jpg,sitting,val,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000013659.jpg,13659.jpg,b357d19dee467587a8788ac4e5b45677f4fde1b62726c690795e188ae75d822b,f148a4999f859697,val
508101,data/images/508101.jpg,standing,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000508101.jpg,508101.jpg,4bd7415ddffac93369a40f5592cffecd16cc2fac73d9ab34459f329a36aba295,d195403f4df01f0f,train
351810,data/images/351810.jpg,sitting,test,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000351810.jpg,351810.jpg,d2ec0b82cd82dd44a6c58b4323928d3e775b630c47a6290bff697eba42935aca,9d403f8372ed8393,test
338624,data/images/338624.jpg,walking_running,val,,,1.7777777777777777,http://images.cocodataset.org/val2017/000000338624.jpg,338624.jpg,4c5c6043189c6a5d4c880a0a311b874873edcdb404054cc21f499280e38638ba,c367a64ea4b74326,val
439522,data/images/439522.jpg,walking_running,train,,,0.66875,http://images.cocodataset.org/val2017/000000439522.jpg,439522.jpg,663545f71af556370c7cba7fd8010a665d00c0b477075562a3d7669c6d853ad3,ed7295d98a5c2a25,train
425702,data/images/425702.jpg,walking_running,train,,,2.0253164556962027,http://images.cocodataset.org/val2017/000000425702.jpg,425702.jpg,7fa5c5110c8d0e6b49887a5b2312b7441231346558d9598306b4e6bcd6edb5d5,b3194ce6a39b4c66,train
481573,data/images/481573.jpg,standing,train,,,1.001564945226917,http://images.cocodataset.org/val2017/000000481573.jpg,481573.jpg,4e84dea6549eb1c36daa3e7fa6a454eab6fb5910318c2e9ac1482034fa4ea918,84126b68dbb5d66c,train
183675,data/images/183675.jpg,sitting,train,,,1.5533980582524272,http://images.cocodataset.org/val2017/000000183675.jpg,183675.jpg,8426c054e2f6642692aa90364c3f5bcf987c3dae401a3caed7721375c69c4b11,e598c6bb5895ee10,train
105264,data/images/105264.jpg,walking_running,train,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000105264.jpg,105264.jpg,b50b07e5e896fcbca93bc91392a327bb7800ae9322b7331f577f41889fa01cf8,ddd0c21331b5c8e7,train
106757,data/images/106757.jpg,standing,train,,,0.665625,http://images.cocodataset.org/val2017/000000106757.jpg,106757.jpg,3638552bcd5b55fbbd710dbef5cbc4cb142b375397d006104fc87350683d7ad7,b7e8c8a691cf845c,train
93437,data/images/93437.jpg,standing,train,,,1.7728531855955678,http://images.cocodataset.org/val2017/000000093437.jpg,93437.jpg,7c9c2698d8cb9f2d424196cd29bed724d7f9aa9fb0e46dc152b598c94861a4ea,96b7682849c6e796,train
103548,data/images/103548.jpg,walking_running,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000103548.jpg,103548.jpg,648b0a9ebc1f0ed502380ddf6843867c987e2ddeeda6f1d2b97d94f0e829ae9d,9c1cbd9183872fe8,train
568439,data/images/568439.jpg,walking_running,val,,,1.425389755011136,http://images.cocodataset.org/val2017/000000568439.jpg,568439.jpg,64c1cdcc5b25368e8b522832ffe6e286ec264a32b1abfaa48ee94579f00319c0,92d2dbf9c58c464c,val
198510,data/images/198510.jpg,walking_running,train,,,1.0,http://images.cocodataset.org/val2017/000000198510.jpg,198510.jpg,5a5cb0cd390d6fa510669250d52058d8c3f4dc2024ff7ad727a0b5cdfc35a674,a68f4839b3ee5c18,train
133567,data/images/133567.jpg,standing,train,,,1.4953271028037385,http://images.cocodataset.org/val2017/000000133567.jpg,133567.jpg,aba5ed0528d69067d47bfd8338a85f048f2e0c38ca327ba937c05782f9ead100,e8f5f50b8b972068,train
190140,data/images/190140.jpg,standing,train,,,1.4953271028037385,http://images.cocodataset.org/val2017/000000190140.jpg,190140.jpg,abade429d12b97abe8d8e437d38fa2beda1058343ddbc46fa5bdd80000aa6c32,d4c9b09c8f33692e,train
32901,data/images/32901.jpg,standing,test,,,1.1721611721611722,http://images.cocodataset.org/val2017/000000032901.jpg,32901.jpg,92ab99b7bc4581270d47ad6b1f7f1b06c9b7615e226c68cd8691726cbc53c264,c4d35aeec46d2316,test
422836,data/images/422836.jpg,walking_running,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000422836.jpg,422836.jpg,5e15339c64fdb9957d689d26a73d2de652535b294c1627d874f76ff591494599,aeb2d731c6ceb088,train
213547,data/images/213547.jpg,sitting,test,,,0.75,http://images.cocodataset.org/val2017/000000213547.jpg,213547.jpg,61b9b72eba0c02967cfab34df829cdd10e41c2c00e5a43be8db39d97bf43747b,f6a19e03d27c0717,test
467511,data/images/467511.jpg,standing,train,,,0.65,http://images.cocodataset.org/val2017/000000467511.jpg,467511.jpg,19b802f8dd06dcad456ef8577e8994b9192c1a1187a7f85b5b26a3d7899d9a09,cd0dcf66c7479920,train
297022,data/images/297022.jpg,standing,train,,,1.2698412698412698,http://images.cocodataset.org/val2017/000000297022.jpg,297022.jpg,301882dc7008eed384bf6229ce1d21f1b70edcd1d9a75f9cf74439623f34c8ff,fbf484e95b126624,train
453166,data/images/453166.jpg,standing,train,,,1.5058823529411764,http://images.cocodataset.org/val2017/000000453166.jpg,453166.jpg,740ace4e07c47316c869b553286c9f2a8bb3fe87417b924ea0e4eb1f38e8326f,faf48704007b78ee,train
161032,data/images/161032.jpg,standing,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000161032.jpg,161032.jpg,8c57b1f9042b59d09a82cfea238c0f11bca7ed54ad57a52c5a24b7b59c7b556e,b5744a4b6bd2b494,train
419974,data/images/419974.jpg,standing,test,,,0.665625,http://images.cocodataset.org/val2017/000000419974.jpg,419974.jpg,eff82e4b2a14a39e1f76d1ef1f4dc986866d985f679367e45c8c071a1f4078cf,b64c591a574ae5a9,test
54654,data/images/54654.jpg,standing,train,,,0.6359375,http://images.cocodataset.org/val2017/000000054654.jpg,54654.jpg,e3e0a05408aa5e2a0a6554a51a4aa8c6707b149e97865ecd11a46be9ca6df16b,cc3bd4181cfc38d9,train
542423,data/images/542423.jpg,sitting,train,,,1.5058823529411764,http://images.cocodataset.org/val2017/000000542423.jpg,542423.jpg,d741aa1df43eb6907db785a7a3ac80fd63ec7595183d3c4a4a94795fad7bd6e5,a4db93ce131364b5,train
140556,data/images/140556.jpg,standing,train,,,1.400437636761488,http://images.cocodataset.org/val2017/000000140556.jpg,140556.jpg,132750613623f8796699dc0e4c6f70aea6c9e0fa09dadd37d72b9df729a01a1f,be856e798424b9cc,train
413395,data/images/413395.jpg,sitting,train,,,1.520190023752969,http://images.cocodataset.org/val2017/000000413395.jpg,413395.jpg,e101bdf508bf0a74adb38301dc97cb0612fa95a84e2a660eb97749b31edec18a,980c78b5c7bc58a7,train
427160,data/images/427160.jpg,walking_running,train,,,1.25,http://images.cocodataset.org/val2017/000000427160.jpg,427160.jpg,34d59037b3289cea82204ddd5067a9736a987276fb83839d6dab8d126042d65f,c837e9f895439538,train
522889,data/images/522889.jpg,walking_running,train,,,0.6625,http://images.cocodataset.org/val2017/000000522889.jpg,522889.jpg,ac093b5d634e2d243b65ca3fa6c52ee2ac61e9285407cc8f0c80eda55bc481c1,e646c6c243cbcb8b,train
461751,data/images/461751.jpg,sitting,train,,,1.124780316344464,http://images.cocodataset.org/val2017/000000461751.jpg,461751.jpg,7dcf0c5f5135b3e8eedbda7794d0eb4a03e129a742468620a6e3918a14f79fca,9803aedcc6c916de,train
466986,data/images/466986.jpg,standing,train,,,1.338912133891213,http://images.cocodataset.org/val2017/000000466986.jpg,466986.jpg,8fc3fb29c9647c2c685bf3152703bcdac24f4cb39c16b317ab02c5a1eeaa515c,bf7cd0878128b86b,train
229358,data/images/229358.jpg,standing,train,,,1.5130023640661938,http://images.cocodataset.org/val2017/000000229358.jpg,229358.jpg,2c8d100ab71de8b3ef22f3d0999aec2174bf10a911712e1d7bb3de1e2def6eb7,9599db82d0d4aae6,train
389532,data/images/389532.jpg,standing,val,,,1.520190023752969,http://images.cocodataset.org/val2017/000000389532.jpg,389532.jpg,dbbd71bdca1e21d52a9e0ec34d0ed68141e45ab804e67d5adefa392b00378b98,ebd53481f92ad530,val
116439,data/images/116439.jpg,sitting,train,,,0.6703125,http://images.cocodataset.org/val2017/000000116439.jpg,116439.jpg,a0e9476784e5398887642f7c603fa755b7aa19c0b03b195047448c75a926eb7a,960c2433f34f4d79,train
252716,data/images/252716.jpg,walking_running,train,,,0.665625,http://images.cocodataset.org/val2017/000000252716.jpg,252716.jpg,03c8945e08a2835fc314bfdcce6c194067a97462124198ff8354ee343b6f20a7,b1b1931a5c516db3,train
61584,data/images/61584.jpg,sitting,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000061584.jpg,61584.jpg,e86bc3f63f6196bf2bad02d494af460ea8ae183cc6893af23d3c9888b5c4adbe,d53997e6b4984d88,train
400803,data/images/400803.jpg,standing,val,,,1.4988290398126465,http://images.cocodataset.org/val2017/000000400803.jpg,400803.jpg,30ab2224ea490cdf0d603b6d901e87d964d6fb253657a91949832af2ddc8b585,ff80765192862dce,val
408696,data/images/408696.jpg,sitting,test,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000408696.jpg,408696.jpg,b73523841e0dd790e28cfb7b74fa2081ac156e012f56aa6a63ddcb3a9545a8a1,f83a0a992e67517c,test
391375,data/images/391375.jpg,sitting,train,,,1.3943355119825709,http://images.cocodataset.org/val2017/000000391375.jpg,391375.jpg,668cc307e1066ceb163f2ef4aa44383c78bdaa5ddcceba3907a8dee0ce531a10,d02c0577ef19ec31,train
432553,data/images/432553.jpg,sitting,train,,,0.6671875,http://images.cocodataset.org/val2017/000000432553.jpg,432553.jpg,628eaebb3261c5783b05de832062e0339bbb884e47d10f804908d08ebdebf42e,cdcec6d9e1f29810,train
340451,data/images/340451.jpg,sitting,val,,,1.509433962264151,http://images.cocodataset.org/val2017/000000340451.jpg,340451.jpg,566aa2a499299e354e2127a702783ca64efa9e2e8ed77c9ffcea10d7ad3cb8e4,d9dde2a685831e2c,val
442456,data/images/442456.jpg,sitting,train,,,1.797752808988764,http://images.cocodataset.org/val2017/000000442456.jpg,442456.jpg,edc04913d2e51d0146a5a2a3dd6a30945ad51df77d2cd16d70a91ece69ea4f6d,8c7ee178ce8425e5,train
281929,data/images/281929.jpg,standing,test,,,1.2698412698412698,http://images.cocodataset.org/val2017/000000281929.jpg,281929.jpg,b300f819b43b6f41bda197dde44a7a715b77623398a60030fca7fc2231451b9f,f6f68d10f2738246,test
257896,data/images/257896.jpg,standing,train,,,0.75,http://images.cocodataset.org/val2017/000000257896.jpg,257896.jpg,07e67ce7f02d5f5a66f79bfba8eb0fc42598d38fae55e353c22a59aca1be770c,f8b5e1b0811b1b79,train
442746,data/images/442746.jpg,standing,val,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000442746.jpg,442746.jpg,a94c822ddd934183bc868b4a03c61c809a87bb1cb0bb90ccf1c5c06531bf94fc,f173f170b8b89494,val
476770,data/images/476770.jpg,walking_running,train,,,1.5023474178403755,http://images.cocodataset.org/val2017/000000476770.jpg,476770.jpg,d422b950c039d32c351565e096532dd7e13e65301f312493eae8f265f446ddce,926aa9cb949636ce,train
546976,data/images/546976.jpg,sitting,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000546976.jpg,546976.jpg,f1ac304d998ecafa9a23ad334d869744e3f1b8ac3ea1c12596a4bde4a146a00e,9a226cc89bf9609f,train
277005,data/images/277005.jpg,walking_running,train,,,1.5023474178403755,http://images.cocodataset.org/val2017/000000277005.jpg,277005.jpg,3cfea124dbcca946c927f9fefe4314b1a41ff8374adb316bdd969aca100b3d85,a9ebd534c2ad7d00,train
455157,data/images/455157.jpg,sitting,train,,,1.0,http://images.cocodataset.org/val2017/000000455157.jpg,455157.jpg,bf4ca4bfd993f2c296c03f0ec05b42504d38d3252db9b4fbfd75cb3eef3ecb0d,b657d63ad630188d,train
273232,data/images/273232.jpg,walking_running,test,,,1.5058823529411764,http://images.cocodataset.org/val2017/000000273232.jpg,273232.jpg,d54aca7cd1dc830c253347f9101d3b2381f31b4f9dec5107b54f2ea0d5bc044e,a396cc691ae5076e,test
365642,data/images/365642.jpg,sitting,train,,,0.665625,http://images.cocodataset.org/val2017/000000365642.jpg,365642.jpg,74a8403ed7515330bca8c58cd1ad16d703507b8d3161fc7dc0d12272152d99fc,e19c98b86d31bcc3,train
396518,data/images/396518.jpg,sitting,test,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000396518.jpg,396518.jpg,99c61958bdc57c9c073bc33ac8fda6dcb8f634c73dcce369bff5612b05d85b5e,85644a2bf517a2de,test
477689,data/images/477689.jpg,standing,train,,,0.7171875,http://images.cocodataset.org/val2017/000000477689.jpg,477689.jpg,0a3c907a7e647d6c095dc91cdd7ac3823344f4ab1429faad7ce3d5cccde1638b,ec3b91e492c899e5,train
258541,data/images/258541.jpg,standing,train,,,0.75,http://images.cocodataset.org/val2017/000000258541.jpg,258541.jpg,b8f193ba56ea637626ac4f754f8c5d7192660fadab754c59e368048d212be01d,d0cb2e92d917c91b,train
63047,data/images/63047.jpg,walking_running,train,,,1.1408199643493762,http://images.cocodataset.org/val2017/000000063047.jpg,63047.jpg,a22d4aa86990d164396b37a5e95eba6e82ff36cddcfca557fc8501136591133e,814abe6d71a2c98f,train
489339,data/images/489339.jpg,walking_running,train,,,0.665625,http://images.cocodataset.org/val2017/000000489339.jpg,489339.jpg,4e73bea0e5458aaba76e67979fb8ffa9e24c038edd19edc79f261fbf7f09368f,bee19a9b30a7261a,train
545594,data/images/545594.jpg,standing,train,,,1.25,http://images.cocodataset.org/val2017/000000545594.jpg,545594.jpg,e1fb3683859a5026970906fbb490ee7476c00c385256cf12193f6e8ddda23578,9eda54345595e9a1,train
151657,data/images/151657.jpg,standing,val,,,0.6015625,http://images.cocodataset.org/val2017/000000151657.jpg,151657.jpg,bd88b576a7a7958e965a2a455044ca699244fd90301bb3224b6918d14224e4d9,be91d0f8484a2f37,val
313454,data/images/313454.jpg,standing,train,,,1.649484536082474,http://images.cocodataset.org/val2017/000000313454.jpg,313454.jpg,c7b1093724ffeaf62882a54908dcdf7180e7b620b8efd47e56ffc0d3c556a9cf,b4f05b6758496758,train
269316,data/images/269316.jpg,walking_running,train,,,1.4953271028037385,http://images.cocodataset.org/val2017/000000269316.jpg,269316.jpg,e0c8cac89ad9cf5f5d2e5a945def3366fde904e41783f543c1de7e0d5926051c,cd44b38f84723bcc,train
475191,data/images/475191.jpg,walking_running,train,,,1.3333333333333333,http://images.cocodataset.org/val2017/000000475191.jpg,475191.jpg,3c3ae123f4e1542ce2c8de13539c302e9ec15e9916458656966bf7af98168df1,995372264cd8e7a3,train
261535,data/images/261535.jpg,walking_running,train,,,0.6765625,http://images.cocodataset.org/val2017/000000261535.jpg,261535.jpg,0d5aba38a1f08c28f4fcdce277a889edfc9f570b842fe4a0eb021f18e178992b,9bb9e4a6969a98a8,train
